inv_id,product_name,category,restock_date,expiry_date,days_to_expiry,shelf_life_days,qty_in,qty_sold,qty_damaged,qty_adjusted,qty_remaining,unit_price_ngn,total_revenue_ngn,store_city,storage_temp,demand_forecast,seasonality,holiday_promo,weather_condition,restock_count,weekly_sales_rate,sell_through_rate,wastage_rate,shelf_utilisation,purchase_frequency,total_units_sold_all,expiry_risk,sales_velocity,customer_preference,slow_mover,kaggle_store_id,kaggle_product_id,kaggle_region,data_source
INV052334,Ariel Detergent 1kg,Personal Care,2023-06-08,2024-06-07,0.0,365,51,8,0.0,-1.0,42,2167,17336,Uyo,Ambient,9.7,Spring,1,Cloudy,8,0.1534,0.1569,0.0,1.0,0.0,0.0,High,Slow,Low,Yes,S002,P0014,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV025134,Geisha Sardines 125g,Canned & Packaged Foods,2022-09-09,2024-09-08,0.0,730,130,27,1.0,0.0,102,1122,30294,Jos,Ambient,62.01,Winter,1,Cloudy,14,0.2589,0.2077,0.0077,1.0,567.0,3155.0,High,Slow,High,Yes,S002,P0014,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV032910,NAN Optipro 400g,Baby & Infant,2022-11-26,2023-11-26,0.0,365,113,85,0.0,0.0,28,14680,1247800,Jos,Ambient,86.67,Autumn,0,Cloudy,20,1.6301,0.7522,0.0,1.0,542.0,2953.0,Medium,Moderate,High,No,S001,P0010,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV053589,Groundnuts Roasted 500g,Snacks & Confectionery,2023-06-20,2023-09-18,0.0,90,130,20,0.0,0.0,110,764,15280,Jos,Ambient,49.2,Summer,0,Snowy,9,1.5556,0.1538,0.0,1.0,0.0,0.0,Low,Slow,Medium,No,S005,P0009,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV033682,Foil Cling Film,Household Essentials,2022-12-03,2023-12-03,0.0,365,130,28,0.0,-1.0,101,1424,39872,Uyo,Ambient,110.69,Autumn,0,Cloudy,4,0.537,0.2154,0.0,1.0,0.0,0.0,Medium,Moderate,Low,Yes,S005,P0002,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV024524,Honeywell Spaghetti 500g,Pasta & Noodles,2022-09-03,2023-03-02,0.0,180,130,3,0.0,-1.0,126,716,2148,Jos,Ambient,6.41,Spring,1,Cloudy,5,0.1167,0.0231,0.0,1.0,0.0,0.0,Expired,Slow,Low,Yes,S002,P0004,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV033355,Teething Gel 15g,Baby & Infant,2022-11-30,2023-11-30,0.0,365,130,6,0.0,0.0,124,2784,16704,Enugu,Ambient,28.19,Autumn,1,Rainy,2,0.1151,0.0462,0.0,1.0,0.0,0.0,High,Slow,Low,Yes,S003,P0015,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV071660,Mosquito Coil 10pk,Household Essentials,2023-12-18,2024-12-17,0.0,365,130,83,0.0,0.0,46,1229,102007,Port Harcourt,Ambient,112.32,Autumn,1,Cloudy,20,1.5918,0.6385,0.0,1.0,0.0,0.0,Medium,Moderate,Medium,No,S003,P0020,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV031973,Pampers Small 36pk,Baby & Infant,2022-11-16,2023-11-16,0.0,365,130,17,0.0,0.0,113,14191,241247,Ibadan,Ambient,35.52,Winter,1,Sunny,6,0.326,0.1308,0.0,1.0,581.0,3167.0,High,Slow,High,Yes,S004,P0013,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV067735,Digestive Biscuits 200g,Snacks & Confectionery,2023-11-09,2024-02-07,0.0,90,130,120,1.0,-1.0,8,769,92280,Lagos,Ambient,375.94,Summer,1,Cloudy,23,9.3333,0.9231,0.0077,1.0,0.0,0.0,Expired,Fast,High,No,S002,P0015,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV021591,Cocoa Powder 250g,Canned & Packaged Foods,2022-08-04,2023-08-04,0.0,365,122,45,1.0,-1.0,75,2155,96975,Kano,Ambient,38.83,Summer,1,Cloudy,20,0.863,0.3689,0.0082,1.0,0.0,0.0,High,Slow,Low,No,S005,P0011,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV035529,Vaseline Body Lotion 400ml,Personal Care,2022-12-22,2024-12-21,0.0,730,130,111,0.0,0.0,19,2574,285714,Kano,Ambient,240.47,Winter,1,Rainy,3,1.0644,0.8538,0.0,1.0,0.0,0.0,Low,Moderate,High,No,S002,P0009,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV017836,Palm Oil 4L,Condiments & Seasonings,2022-06-28,2022-12-25,0.0,180,130,66,1.0,0.0,63,7987,527142,Lagos,Ambient,248.05,Summer,0,Cloudy,6,2.5667,0.5077,0.0077,1.0,601.0,3210.0,Expired,Moderate,Low,No,S002,P0016,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV014284,Omo Detergent 1kg,Personal Care,2022-05-23,2023-05-23,0.0,365,130,23,0.0,0.0,107,2110,48530,Benin City,Ambient,79.5,Summer,1,Rainy,14,0.4411,0.1769,0.0,1.0,512.0,2627.0,High,Slow,High,Yes,S005,P0004,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV003636,SMA Gold 400g,Baby & Infant,2022-02-06,2023-02-06,0.0,365,130,76,3.0,0.0,51,14472,1099872,Aba,Ambient,295.9,Winter,0,Cloudy,7,1.4575,0.5846,0.0231,1.0,0.0,0.0,Medium,Moderate,Medium,No,S002,P0016,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV034883,Aptamil 400g,Baby & Infant,2022-12-15,2023-12-15,0.0,365,130,52,0.0,0.0,78,14896,774592,Warri,Ambient,107.98,Summer,1,Snowy,17,0.9973,0.4,0.0,1.0,0.0,0.0,High,Moderate,Medium,No,S005,P0003,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV040636,Maize 5kg,Grains & Cereals,2023-02-11,2023-08-10,0.0,180,130,45,1.0,0.0,84,4370,196650,Jos,Ambient,162.45,Summer,1,Cloudy,12,1.75,0.3462,0.0077,1.0,0.0,0.0,Expired,Moderate,Medium,No,S002,P0016,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV049310,Nivea Body Lotion 400ml,Personal Care,2023-05-09,2025-05-08,0.0,730,130,59,0.0,1.0,72,4266,251694,Jos,Ambient,110.33,Spring,1,Snowy,18,0.5658,0.4538,0.0,1.0,0.0,0.0,High,Slow,Medium,No,S001,P0010,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV062244,Washing Up Liquid 750ml,Household Essentials,2023-09-15,2024-09-14,0.0,365,130,1,0.0,2.0,131,1700,1700,Owerri,Ambient,-6.8,Summer,1,Cloudy,13,0.0192,0.0077,0.0,1.0,0.0,0.0,High,Slow,Low,Yes,S003,P0004,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV051163,Heinz Baked Beans 415g,Canned & Packaged Foods,2023-05-27,2025-05-26,10.0,730,130,12,0.0,-1.0,117,2220,26640,Warri,Ambient,23.2,Autumn,1,Sunny,14,0.1151,0.0923,0.0,0.9863,0.0,0.0,Medium,Slow,Low,Yes,S004,P0003,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV019560,Peak Milk Tin 400g,Beverages,2022-07-15,2022-10-13,0.0,90,91,13,0.0,-2.0,76,2430,31590,Onitsha,Cool,30.07,Spring,1,Sunny,8,1.0111,0.1429,0.0,1.0,569.0,3015.0,Expired,Slow,High,No,S003,P0020,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV047232,Always Pads 14pk,Personal Care,2023-04-18,2024-04-17,0.0,365,130,127,0.0,0.0,3,1985,252095,Benin City,Ambient,392.93,Spring,0,Snowy,9,2.4356,0.9769,0.0,1.0,0.0,0.0,Low,Fast,High,No,S002,P0012,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV063329,Sponge 3pk,Household Essentials,2023-09-26,2023-12-25,0.0,90,130,64,1.0,0.0,65,586,37504,Onitsha,Ambient,125.04,Winter,1,Rainy,17,4.9778,0.4923,0.0077,1.0,0.0,0.0,Expired,Moderate,Medium,No,S002,P0009,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV026492,Golden Penny Spaghetti 500g,Pasta & Noodles,2022-09-22,2023-03-21,0.0,180,130,20,0.0,0.0,110,650,13000,Port Harcourt,Ambient,69.68,Autumn,1,Cloudy,18,0.7778,0.1538,0.0,1.0,555.0,2860.0,Expired,Slow,High,Yes,S005,P0012,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV003503,Geisha Sardines 125g,Canned & Packaged Foods,2022-02-05,2024-02-05,0.0,730,130,121,2.0,0.0,7,1310,158510,Ilorin,Ambient,341.52,Winter,1,Rainy,11,1.1603,0.9308,0.0154,1.0,567.0,3155.0,Low,Moderate,High,No,S001,P0003,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV066155,Pepper Mix 250g,Condiments & Seasonings,2023-10-24,2023-11-23,0.0,30,130,104,0.0,0.0,26,574,59696,Ibadan,Ambient,392.26,Summer,1,Rainy,23,24.2667,0.8,0.0,1.0,0.0,0.0,Expired,Fast,High,No,S003,P0015,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV016312,Semolina 1kg,Grains & Cereals,2022-06-13,2022-10-11,0.0,120,130,70,1.0,-1.0,58,1113,77910,Ilorin,Ambient,150.98,Autumn,1,Snowy,21,4.0833,0.5385,0.0077,1.0,0.0,0.0,Expired,Moderate,Medium,No,S001,P0012,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV019307,Matches 10 boxes,Household Essentials,2022-07-13,2023-07-13,0.0,365,130,49,0.0,0.0,81,478,23422,Port Harcourt,Ambient,44.77,Summer,0,Sunny,12,0.9397,0.3769,0.0,1.0,0.0,0.0,High,Moderate,Low,No,S001,P0007,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV032433,Golden Penny Macaroni 500g,Pasta & Noodles,2022-11-21,2023-05-20,0.0,180,130,76,1.0,-1.0,52,575,43700,Ibadan,Ambient,162.95,Summer,0,Rainy,23,2.9556,0.5846,0.0077,1.0,0.0,0.0,Expired,Moderate,Medium,No,S002,P0013,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV008116,Cornedbeef 340g,Canned & Packaged Foods,2022-03-23,2024-03-22,0.0,730,80,52,0.0,0.0,28,3932,204464,Onitsha,Ambient,62.68,Spring,1,Snowy,10,0.4986,0.65,0.0,1.0,549.0,3048.0,Medium,Slow,High,No,S001,P0016,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV058535,Dettol Antiseptic 500ml,Personal Care,2023-08-09,2025-08-08,84.0,730,130,49,0.0,0.0,81,3767,184583,Port Harcourt,Ambient,93.12,Summer,1,Snowy,11,0.4699,0.3769,0.0,0.8849,557.0,2956.0,High,Slow,Medium,No,S002,P0015,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV021418,Dangote Spaghetti 500g,Pasta & Noodles,2022-08-03,2023-01-30,0.0,180,130,102,0.0,0.0,28,626,63852,Owerri,Ambient,370.76,Spring,1,Sunny,22,3.9667,0.7846,0.0,1.0,0.0,0.0,Expired,Fast,High,No,S001,P0018,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV031159,Gillette Razor 5pk,Personal Care,2022-11-08,2023-11-08,0.0,365,127,104,2.0,0.0,21,2835,294840,Aba,Ambient,117.32,Autumn,0,Cloudy,24,1.9945,0.8189,0.0157,1.0,0.0,0.0,Low,Moderate,High,No,S003,P0019,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV036355,Golden Penny Spaghetti 500g,Pasta & Noodles,2022-12-30,2023-06-28,0.0,180,130,120,0.0,0.0,10,598,71760,Warri,Ambient,178.59,Summer,0,Rainy,7,4.6667,0.9231,0.0,1.0,555.0,2860.0,Expired,Fast,High,No,S003,P0015,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV004587,Vermicelli 200g,Pasta & Noodles,2022-02-15,2022-08-14,0.0,180,130,80,0.0,-1.0,49,547,43760,Kaduna,Ambient,257.38,Winter,1,Cloudy,14,3.1111,0.6154,0.0,1.0,0.0,0.0,Expired,Fast,Medium,No,S005,P0007,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV050804,Beans Brown 5kg,Grains & Cereals,2023-05-24,2024-05-23,0.0,365,130,84,1.0,-2.0,43,8776,737184,Jos,Ambient,88.97,Spring,1,Sunny,23,1.611,0.6462,0.0077,1.0,548.0,2963.0,Medium,Moderate,High,No,S001,P0004,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV063330,Air Freshener 300ml,Household Essentials,2023-09-26,2025-09-25,132.0,730,127,6,0.0,0.0,121,4472,26832,Enugu,Ambient,-2.1,Summer,0,Snowy,13,0.0575,0.0472,0.0,0.8192,0.0,0.0,Low,Slow,Low,Yes,S002,P0010,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV060624,Gala Sausage Roll,Snacks & Confectionery,2023-08-30,2023-09-13,0.0,14,130,54,1.0,2.0,77,444,23976,Benin City,Ambient,70.16,Winter,1,Cloudy,11,27.0,0.4154,0.0077,1.0,570.0,3084.0,Expired,Moderate,High,No,S002,P0004,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV060199,TUC Crackers 100g,Snacks & Confectionery,2023-08-25,2023-11-23,0.0,90,130,91,0.0,0.0,39,679,61789,Port Harcourt,Ambient,179.12,Winter,1,Rainy,3,7.0778,0.7,0.0,1.0,0.0,0.0,Expired,Fast,High,No,S005,P0019,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV043143,Sponge 3pk,Household Essentials,2023-03-08,2023-06-06,0.0,90,130,118,0.0,-2.0,10,752,88736,Lagos,Ambient,187.3,Winter,0,Rainy,18,9.1778,0.9077,0.0,1.0,0.0,0.0,Low,Fast,Medium,No,S003,P0003,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV049343,Vaseline Body Lotion 400ml,Personal Care,2023-05-09,2025-05-08,0.0,730,130,72,0.0,0.0,58,3282,236304,Uyo,Ambient,155.2,Winter,0,Cloudy,8,0.6904,0.5538,0.0,1.0,0.0,0.0,Medium,Slow,Medium,No,S003,P0003,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV004661,Candles 10pk,Household Essentials,2022-02-16,2023-02-16,0.0,365,130,116,0.0,-1.0,13,1065,123540,Warri,Ambient,302.86,Spring,1,Rainy,7,2.2247,0.8923,0.0,1.0,0.0,0.0,Low,Moderate,High,No,S004,P0001,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV033703,Hollandia Yoghurt 1L,Beverages,2022-12-04,2022-12-11,0.0,7,130,105,2.0,-1.0,22,2219,232995,Ibadan,Cool,172.19,Winter,1,Sunny,10,105.0,0.8077,0.0154,1.0,556.0,3086.0,Expired,Fast,High,No,S001,P0003,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV034948,Washing Up Liquid 750ml,Household Essentials,2022-12-16,2023-12-16,0.0,365,57,31,1.0,0.0,25,1564,48484,Enugu,Ambient,23.9,Autumn,1,Sunny,23,0.5945,0.5439,0.0175,1.0,0.0,0.0,Medium,Slow,Low,No,S003,P0008,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV053241,Geisha Sardines 125g,Canned & Packaged Foods,2023-06-17,2025-06-16,0.0,730,130,125,0.0,0.0,5,1242,155250,Jos,Ambient,250.31,Spring,0,Cloudy,11,1.1986,0.9615,0.0,1.0,567.0,3155.0,Low,Moderate,High,No,S003,P0001,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV071221,Insect Spray 300ml,Household Essentials,2023-12-14,2024-12-13,0.0,365,130,109,0.0,0.0,19,3507,382263,Kaduna,Ambient,297.1,Autumn,1,Snowy,10,2.0904,0.8385,0.0,1.0,0.0,0.0,Low,Moderate,High,No,S002,P0001,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV059647,Golden Penny Macaroni 500g,Pasta & Noodles,2023-08-20,2024-02-16,0.0,180,105,42,0.0,-1.0,62,742,31164,Uyo,Ambient,53.31,Spring,0,Sunny,15,1.6333,0.4,0.0,1.0,0.0,0.0,Expired,Moderate,Low,No,S003,P0007,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV026597,Eva Water 1.5L 6pk,Beverages,2022-09-23,2022-09-30,0.0,7,130,86,1.0,0.0,43,1669,143534,Ilorin,Cool,111.63,Winter,0,Cloudy,10,86.0,0.6615,0.0077,1.0,0.0,0.0,Expired,Fast,High,No,S005,P0017,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV040351,Chocolate Bar 100g,Snacks & Confectionery,2023-02-08,2023-05-09,0.0,90,130,87,0.0,0.0,41,851,74037,Aba,Ambient,183.48,Autumn,1,Cloudy,16,6.7667,0.6692,0.0,1.0,0.0,0.0,Expired,Fast,Medium,No,S003,P0011,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV041374,Air Freshener 300ml,Household Essentials,2023-02-18,2025-02-17,0.0,730,90,35,0.0,0.0,55,3619,126665,Enugu,Ambient,30.06,Autumn,0,Snowy,11,0.3356,0.3889,0.0,1.0,0.0,0.0,High,Slow,Low,No,S004,P0014,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV017438,Harpic Toilet Cleaner,Personal Care,2022-06-24,2024-06-23,0.0,730,130,30,0.0,0.0,100,2258,67740,Ibadan,Ambient,109.62,Winter,0,Rainy,14,0.2877,0.2308,0.0,1.0,0.0,0.0,High,Slow,Low,Yes,S002,P0018,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV021212,Peak Milk Tin 400g,Beverages,2022-08-01,2022-10-30,0.0,90,130,72,2.0,-1.0,55,2788,200736,Aba,Cool,132.34,Summer,0,Sunny,13,5.6,0.5538,0.0154,1.0,569.0,3015.0,High,Moderate,Low,Yes,S001,P0012,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV051608,Maize 5kg,Grains & Cereals,2023-06-01,2023-11-28,0.0,180,130,107,0.0,-2.0,21,3786,405102,Jos,Ambient,215.73,Autumn,0,Rainy,19,4.1611,0.8231,0.0,1.0,0.0,0.0,Expired,Fast,High,No,S001,P0008,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV057031,Indomie Noodles 70g,Snacks & Confectionery,2023-07-25,2023-09-23,0.0,60,130,71,2.0,0.0,57,197,13987,Warri,Ambient,162.8,Spring,0,Cloudy,19,8.2833,0.5462,0.0154,1.0,533.0,2895.0,Expired,Moderate,High,No,S002,P0011,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV061696,Titus Sardines 125g,Canned & Packaged Foods,2023-09-09,2025-09-08,115.0,730,130,110,0.0,0.0,20,1139,125290,Abuja,Ambient,148.72,Autumn,0,Sunny,18,1.0548,0.8462,0.0,0.8425,0.0,0.0,Low,Moderate,High,No,S005,P0016,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV041872,Oat Flakes 500g,Grains & Cereals,2023-02-23,2023-05-24,0.0,90,130,73,0.0,1.0,58,2452,178996,Uyo,Ambient,240.13,Autumn,1,Sunny,23,5.6778,0.5615,0.0,1.0,0.0,0.0,Expired,Moderate,Medium,No,S004,P0012,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV022897,Lux Soap 6pk,Personal Care,2022-08-17,2023-08-17,0.0,365,130,22,0.0,0.0,108,2227,48994,Port Harcourt,Ambient,50.26,Summer,0,Snowy,12,0.4219,0.1692,0.0,1.0,0.0,0.0,High,Slow,Low,Yes,S005,P0017,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV001656,Banana Bunch,Fresh & Perishable,2022-01-17,2022-01-24,0.0,7,130,113,5.0,-2.0,10,3348,378324,Ilorin,Refrigerated,152.92,Spring,0,Rainy,23,113.0,0.8692,0.0385,1.0,0.0,0.0,Expired,Fast,High,No,S003,P0016,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV013283,Aptamil 400g,Baby & Infant,2022-05-13,2023-05-13,0.0,365,130,44,2.0,0.0,84,15224,669856,Uyo,Ambient,142.36,Spring,1,Cloudy,19,0.8438,0.3385,0.0154,1.0,0.0,0.0,High,Slow,Medium,No,S005,P0003,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV069231,Kitchen Towel 6 rolls,Household Essentials,2023-11-24,2024-11-23,0.0,365,130,98,0.0,-1.0,31,2096,205408,Ilorin,Ambient,301.04,Summer,0,Cloudy,12,1.8795,0.7538,0.0,1.0,0.0,0.0,Medium,Moderate,High,No,S002,P0011,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV039650,Candles 10pk,Household Essentials,2023-02-01,2024-02-01,0.0,365,130,102,0.0,0.0,28,850,86700,Onitsha,Ambient,218.56,Winter,1,Sunny,13,1.9562,0.7846,0.0,1.0,0.0,0.0,Medium,Moderate,High,No,S003,P0010,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV065381,Washing Up Liquid 750ml,Household Essentials,2023-10-16,2024-10-15,0.0,365,130,81,0.0,0.0,49,2118,171558,Warri,Ambient,266.93,Spring,1,Cloudy,18,1.5534,0.6231,0.0,1.0,0.0,0.0,Medium,Moderate,Medium,No,S005,P0001,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV050774,TUC Crackers 100g,Snacks & Confectionery,2023-05-23,2023-08-21,0.0,90,130,100,1.0,0.0,29,617,61700,Owerri,Ambient,369.18,Summer,1,Cloudy,22,7.7778,0.7692,0.0077,1.0,0.0,0.0,Expired,Fast,High,No,S004,P0014,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV043030,Omo Detergent 1kg,Personal Care,2023-03-07,2024-03-06,0.0,365,130,40,0.0,0.0,90,2587,103480,Abuja,Ambient,122.65,Summer,0,Sunny,3,0.7671,0.3077,0.0,1.0,512.0,2627.0,High,Slow,High,No,S002,P0010,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV029454,Tissue Paper 12 rolls,Household Essentials,2022-10-22,2023-10-22,0.0,365,130,76,0.0,-2.0,52,3480,264480,Enugu,Ambient,252.02,Spring,1,Cloudy,18,1.4575,0.5846,0.0,1.0,539.0,2783.0,Medium,Moderate,High,No,S003,P0014,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV048557,Aptamil 400g,Baby & Infant,2023-05-01,2024-04-30,0.0,365,130,112,0.0,0.0,18,13234,1482208,Uyo,Ambient,147.55,Autumn,0,Cloudy,7,2.1479,0.8615,0.0,1.0,0.0,0.0,Low,Moderate,High,No,S003,P0017,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV010875,Hollandia Yoghurt 1L,Beverages,2022-04-19,2022-04-26,0.0,7,91,11,1.0,0.0,79,2545,27995,Uyo,Cool,17.37,Summer,0,Cloudy,12,11.0,0.1209,0.011,1.0,556.0,3086.0,Expired,Slow,High,No,S004,P0015,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV029014,Lipton Tea 100 bags,Beverages,2022-10-18,2023-10-18,0.0,365,130,74,3.0,0.0,53,3623,268102,Abuja,Cool,113.99,Winter,1,Sunny,5,1.4192,0.5692,0.0231,1.0,0.0,0.0,Medium,Moderate,Medium,No,S001,P0014,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV011839,Honeywell Spaghetti 500g,Pasta & Noodles,2022-04-29,2022-10-26,0.0,180,98,59,1.0,0.0,38,662,39058,Ibadan,Ambient,50.91,Summer,1,Cloudy,20,2.2944,0.602,0.0102,1.0,0.0,0.0,Expired,Moderate,Low,No,S002,P0019,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV030529,Rice 50kg,Grains & Cereals,2022-11-02,2023-11-02,0.0,365,130,0,0.0,-1.0,129,62252,0,Abuja,Ambient,11.44,Summer,1,Rainy,12,0.0,0.0,0.0,1.0,531.0,2848.0,High,Slow,High,Yes,S002,P0009,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV036722,Foil Cling Film,Household Essentials,2023-01-03,2024-01-03,0.0,365,94,20,0.0,0.0,74,1914,38280,Aba,Ambient,33.21,Autumn,1,Cloudy,1,0.3836,0.2128,0.0,1.0,0.0,0.0,High,Slow,Low,Yes,S002,P0002,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV005477,Ariel Detergent 1kg,Personal Care,2022-02-24,2023-02-24,0.0,365,130,35,0.0,0.0,95,2547,89145,Aba,Ambient,103.23,Spring,1,Snowy,13,0.6712,0.2692,0.0,1.0,0.0,0.0,High,Slow,Low,Yes,S004,P0017,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV029104,Insect Spray 300ml,Household Essentials,2022-10-19,2023-10-19,0.0,365,130,59,0.0,0.0,71,3451,203609,Owerri,Ambient,208.84,Summer,1,Rainy,14,1.1315,0.4538,0.0,1.0,0.0,0.0,High,Slow,High,No,S001,P0004,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV030623,Sponge 3pk,Household Essentials,2022-11-03,2023-02-01,0.0,90,130,30,0.0,-1.0,99,748,22440,Warri,Ambient,65.31,Summer,1,Snowy,24,2.3333,0.2308,0.0,1.0,0.0,0.0,Expired,Moderate,Medium,No,S002,P0003,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV026331,Ogbono Ground 200g,Condiments & Seasonings,2022-09-21,2023-03-20,0.0,180,130,108,0.0,-2.0,20,3575,386100,Owerri,Ambient,284.67,Summer,1,Snowy,13,4.2,0.8308,0.0,1.0,0.0,0.0,Expired,Fast,High,No,S002,P0011,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV011459,Maggi Cubes 40pk,Condiments & Seasonings,2022-04-25,2022-07-24,0.0,90,124,38,1.0,0.0,85,887,33706,Jos,Ambient,43.68,Autumn,0,Cloudy,4,2.9556,0.3065,0.0081,1.0,561.0,3123.0,Expired,Moderate,High,No,S003,P0019,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV059718,Gillette Razor 5pk,Personal Care,2023-08-21,2024-08-20,0.0,365,69,41,0.0,0.0,28,2942,120622,Kano,Ambient,31.78,Spring,0,Cloudy,16,0.7863,0.5942,0.0,1.0,0.0,0.0,Medium,Slow,Low,No,S001,P0018,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
